"id","zobrazení_cz","zobrazení_lat","nazev_cz","nazev_lat","url","skupina","nemoci","tcm_organy","ucinky","Cast-rostliny","sber","stanoviste","barva kvetu","Bezpečnost","zobrazení"
"R0137","kopr vonný","anethum graveolens","kopr_vonny","anethum_graveolens","https://www.brvohorik.cz/l/kopr-vonny/","bylina","potize_s_travenim | nadymani | krece",,"podporuje_traveni | protikrecove | uklidnujici | karminativni","list | semeno","list: kveten | cerven | cervenec ; semeno: srpen | zari","zahrady | pole | pestovane_plochy","zluta","1","on"
"R0138","kopretina bílá","leucanthemum vulgare","kopretina_bila","leucanthemum_vulgare","https://www.brvohorik.cz/l/kopretina-bila/","bylina",,,,"kvet | nat","kvet: cerven | cervenec | srpen ; nat: cerven | cervenec | srpen","louky | pastviny | meze","bila | zluta","1","on"
"R0139","kopretina řimbaba","tanacetum parthenium","kopretina_rimbaba","tanacetum_parthenium","https://www.brvohorik.cz/l/kopretina-rimbaba/","bylina","bolesti_hlavy | migrena | horecka | nachlazeni | potize_s_travenim",,"protizanetlive | analgeticke | protihorecne | podporuje_traveni | uklidnujici","nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","zahrady | pestovane_plochy | u_cest","bila | zluta","2","on"
"R0140","kopřiva dvoudomá","urtica dioica","kopriva_dvoudoma","urtica_dioica","https://www.brvohorik.cz/l/kopriva-dvoudoma/","bylina","anemie | chudokrevnost | krvaceni | spatne_prokrvene_koncetiny | studene_koncetiny | vysoky_krevni_tlak | hypotyreoza | snizena_funkce_stitne_zlazy | ztuhle_svaly | bolesti_hlavy | revma | revmatismus | artritida | revmaticke_potize | bolesti_kloubu | bolesti_zad | ischias | artroza | osteoporoza | dna | zanety | zanety_nervu | zanety_mocovych_cest | zastava_moceni | mocovy_pisek | mocove_kameny | zanety_ledvin | ledvinove_kameny | potize_s_prostatou | zvetsena_prostata | menstruacni_potize_a_krece | nepravidelna_menstruace | nemoci_jater | nemoci_zlucniku | nemoci_sleziny | poruchy_traveni | prujem | dychaci_potize | nemoci_plic | nachlazeni | zahleneni_dychacich_cest | zahleneni_zaludku | angina_pectoris | ateroskleroza | senna_ryma | pistele | plane_nestovice | nehtove_plisne | kozni_potize | hemoroidy | otoky | modriny | alergie | ekzem | akne | vypadavani_vlasu | oslabena_imunita | oslabeny_organismus | unava | jarni_unava","mocovy_mechyr | ledviny | zlucnik | jatra | srdce | tenke_strevo | krevni_obeh | lymfaticky_system | slezina | zaludek | plice | tluste_strevo","analgeticke | antirevmaticke | afrodiziakalni | antibakterialni | antifungicidni | imunostimulacni | antioxidacni | protialergenni | protizanetlive | detoxikacni | cistici | mocopudne | odvodnujici | osvezujici | povzbuzujici | regeneracni | zahrivaci | prokrvujici | priznive_pusobi_na_cevy | podporuje_krvetvorbu | zastavuje_krvaceni | priznive_pusobi_na_pokozku | priznive_pusobi_na_nervovy_system | podporuje_zdravi_prostaty | zmirnuje_menstruacni_potize_a_krece | harmonizuje_menstruacni_cyklus | zlepsuje_libido | cisti_mocovy_mechyr | cisti_ledviny | cisti_slezinu | cisti_zaludek | cisti_zlucnik | cisti_jatra | detoxikuje_jatra | detoxikuje_organismus | podporuje_funkci_slinivky | podporuje_funkci_vsech_organu_v_tele | podporuje_cinnost_srdce | cisti_krev | cisti_pokozku | cisti_plet | regeneruje_pokozku | reguluje_vypadavani_vlasu | posiluje_vlasy | zlepsuje_kvalitu_vlasu | prevence_ledvinových_kamenů | normalizuje_krevni_tlak | normalizuje_hladinu_krevniho_cukru | posiluje_imunitu | podporuje_obranyschopnost | ulevuje_od_revmatismu | pusobi_proti_bolestem_kloubu | pusobi_proti_bolestem_zad | posiluje_kosti | priznive_pusobi_na_pohybovy_aparat | mirni_alergicke_potize | podporuje_dusevni_rovnovahu | snizuje_unavu | doplnuje_zivotni_energii | prevence_nachlazeni | prevence_nekterych_druhu_rakoviny | doplnuje_vitamin_C | doplnuje_zelezo | zakladni_bylinka_pro_jarni_ocistu | zivotabudic","nat | list | semeno | koren","nat: unor | brezen | duben ; list: kveten | cerven | cervenec ; semeno: srpen | zari ; koren: rijen | listopad","rumiste|u_cest|zahrady|vlhka_stanoviste","zelena","1","on"
"R0141","kosatec německý","iris germanica","kosatec_nemecky","iris_germanica","https://www.brvohorik.cz/l/kosatec-nemecky/","bylina",,,,"oddenek | kvet","oddenek: zari | rijen ; kvet: kveten | cerven","zahrady | pestovane_plochy","fialova | modra | bila","2","on"
"R0142","kosatec žlutý","iris pseudacorus","kosatec_zluty","iris_pseudacorus","https://www.brvohorik.cz/l/kosatec-zluty/","bylina",,,,"oddenek | kvet","oddenek: zari | rijen (kvet)-kvet: kveten | cerven","brehy_vod | mokrady | vlhke_louky","zluta","3","on"
"R0143","kozinec sladkolistý","astragalus glycyphyllos","kozinec_sladkolisty","astragalus_glycyphyllos","https://www.brvohorik.cz/l/kozinec-sladkolisty/","bylina",,,,"nat | list","nat: kveten | cerven | cervenec ; list: kveten | cerven","lesni_okraje | krovinne_porosty | louky","zluta","1","on"
"R0144","kozí brada luční","tragopogon pratensis","kozi_brada_lucni","tragopogon_pratensis","https://www.brvohorik.cz/l/kozi-brada-lucni/","bylina",,,,"koren | nat","koren: zari | rijen ; nat: kveten | cerven","louky | pastviny | u_cest","zluta","1","on"
"R0145","kozlíček polníček","valerianella locusta","kozlicek_polnicek","valerianella_locusta","https://www.brvohorik.cz/l/kozlicek-polnicek/","bylina","unava | vycerpani | nedostatek_vitaminu | chudokrevnost",,"vyzivne | posilujici | mineralizacni | podporuje_metabolismus","list | nat","list: brezen | duben | kveten ; nat: duben | kveten","pole | zahrady | zahony","modra | bila","1","on"
"R0146","kozlík lékařský","valeriana officinalis","kozlik_lekarsky","valeriana_officinalis","https://www.brvohorik.cz/l/kozlik-lekarsky/","bylina","nespavost | nervozita | stres | uzkost | buseni_srdce",,"sedativni | uklidnujici | podporuje_spanek | protikrecove | snizuje_nervove_napeti","koren","koren: zari | rijen","vlhke_louky | brehy_vod | mokrady","bila | ruzova","2","on"
"R0147","krabilice mámivá","chaerophyllum temulum","krabilice_mamiva","chaerophyllum_temulum","https://www.brvohorik.cz/l/krabilice-mamiva/","bylina",,,,"list | semeno","list: duben | kveten | cerven (semeno)-semeno: srpen | zari","zahrady | horske_louky | lesni_okraje","bila","1","on"
"R0148","krtičník hlíznatý","scrophularia nodosa","krticnik_hliznaty","scrophularia_nodosa","https://www.brvohorik.cz/l/krticnik-hliznaty/","bylina",,,,"koren | nat","nat: cerven | cervenec | srpen ; koren: zari | rijen","vlhke_lesy | brehy_vod | stinne_lokality","hneda | zelena","2","on"
"R0149","kručinka barvířská","genista tinctoria","krucinka_barvirska","genista_tinctoria","https://www.brvohorik.cz/l/krucinka-barvirska/","ker | bylina",,,,"nat","nat: cerven | cervenec | srpen","suche_louky | lesni_okraje | krovinne_porosty","zluta","2","on"
"R0150","krvavec menší","sanguisorba minor","krvavec_mensi","sanguisorba_minor","https://www.brvohorik.cz/l/krvavec-mensi/","bylina",,,,"list | nat |","list: kveten | cerven ; nat: kveten | cerven | cervenec","suche_louky | pastviny | zahrady","zelena","1","on"
"R0151","krvavec toten","sanguisorba officinalis","krvavec_toten","sanguisorba_officinalis","https://www.brvohorik.cz/l/krvavec-toten/","bylina","krvaceni | prujem | zanety_dutiny_ustni | zanety_traviciho_traktu",,"svíravé | zastavuje_krvaceni | protizanetlive | hojive","koren | nat","nat: cerven | cervenec | srpen ; koren: zari | rijen","vlhke_louky | pastviny","cervena","1","on"
"R0152","kuklík městský","geum urbanum","kuklik_mestsky","geum_urbanum","https://www.brvohorik.cz/l/kuklik-mestsky/","bylina","prujem | potize_s_travenim | zanety_dutiny_ustni | krvaceni_z_dasni",,"svíravé | protizanetlive | hojive | podporuje_traveni","koren | nat","koren: zari | rijen ; nat: kveten | cerven | cervenec","lesy | parky | zahrady | u_cest","zluta","1","on"
"R0153","kuklík potoční","geum rivale","kuklik_potocni","geum_rivale","https://www.brvohorik.cz/l/kuklik-potocni/","bylina",,,,"koren | nat","nat: kveten | cerven | cervenec ; koren: zari | rijen","vlhke_louky | brehy_vod | lesni_okraje","cervena | zluta","1","on"
"R0154","kurkumovník dlouhý","curcuma longa","kurkumovnik_dlouhy","curcuma_longa","https://www.brvohorik.cz/l/kurkumovnik-dlouhy/","bylina","zanety | potize_s_travenim | jaterni_potize | bolesti_kloubu",,"protizanetlive | antioxidantni | podporuje_traveni | podporuje_cinnost_jater | hepatoprotektivni","oddenek","oddenek: celorocne","tropicke_oblasti | pestovane_plochy","zluta | bila","1","on"
"R0155","kustovnice čínská","lythrum salicaria","kustovnice_cinska","lythrum_salicaria","https://www.brvohorik.cz/l/kustovnice-cinska/","bylina","prujem | zanety_traviciho_traktu | zanety_dutiny_ustni",,"svíravé | protizanetlive | hojive","nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","brehy_vod | mokrady | vlhke_louky","ruzova | fialova","1","on"
"R0156","kyprej vrbice","lythrum salicaria","kyprej_vrbice","lythrum_salicaria","https://www.brvohorik.cz/l/kyprej-vrbice/","bylina","prujem | zanety_traviciho_traktu | zanety_dutiny_ustni",,"svíravé | protizanetlive | hojive","nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","brehy_vod | mokrady | vlhke_louky","ruzova | fialova","1","on"
"R0157","křen selský","armoracia rusticana","kren_selsky","armoracia_rusticana","https://www.brvohorik.cz/l/kren-selsky/","bylina","nachlazeni | kasel | zanety_dychacich_cest | potize_s_travenim | nechutenstvi",,"antibakterialni | protizanetlive | podporuje_traveni | expektoracni | stimulacni","koren","koren: zari | rijen | listopad","zahrady | u_cest | vlhke_pudy","bila","2","on"
"R0158","křídlatka japonská","reynoutria japonica","kridlatka_japonska","reynoutria_japonica","https://www.brvohorik.cz/l/kridlatka-japonska/","bylina","zanety | potize_s_cévami | oslabena_imunita",,"protizanetlive | antioxidantni | posiluje_cevy | detoxikacni","koren | nat","nat: kveten | cerven | cervenec ; koren: zari | rijen","rumiste | brehy_vod | vlhke_lokality","bila","2","on"
"R0159","len setý","linum usitatissimum","len_sety","linum_usitatissimum","https://www.brvohorik.cz/l/len-sety/","bylina","zanety_traviciho_traktu | zacpa | podrazdeny_zaludek | kasel | zanety_dychacich_cest",,"zklidnuje_sliznice | protizanetlive | projimave | obalove | podporuje_traveni","semeno","semeno: srpen | zari","pole | pestovane_plochy","modra","1","on"
"R0160","lebeda lesklá","atriplex sagittata","lebeda_leskla","atriplex_sagittata","https://www.brvohorik.cz/l/lebeda-leskla/","bylina",,,,"list | nat","list: kveten | cerven ; nat: kveten | cerven | cervenec","rumiste | pole | u_cest","zelena","1","on"
"R0161","lebeda rozkladitá","atriplex patula","lebeda_rozkladita","atriplex_patula","https://www.brvohorik.cz/l/lebeda-rozkladita/","bylina",,,,"list | nat","list: kveten | cerven ; nat: kveten | cerven | cervenec","rumiste | pole | u_cest","zelena","1","on"
"R0162","lesklokorka lesklá","ganoderma lucidum","lesklokorka_leskla","ganoderma_lucidum","https://www.brvohorik.cz/l/lesklokorka-leskla/","houba","oslabena_imunita | unava | vysoky_krevni_tlak | vysoky_cholesterol",,"imunostimulacni | antioxidantni | adaptogenni | protizanetlive | tonizacni","plodnice","plodnice: celorocne","lesy | na_dreve | kmeny_stromu",,"1","on"
"R0163","levandule lékařská","lavandula angustifolia","levandule_lekarska","lavandula_angustifolia","https://www.brvohorik.cz/l/levandule-lekarska/","bylina | poloker","nervozita | nespavost | stres | bolesti_hlavy | nadymani",,"uklidnujici | protizanetlive | antisepticke | relaxacni | podporuje_traveni","kvet","kvet: cerven | cervenec | srpen","zahrady | pestovane_plochy | suche_strane","fialova","1","on"
"R0164","levandule širokolistá","lavandula latifolia","levandule_sirokolista","lavandula_latifolia","https://www.brvohorik.cz/l/levandule-sirokolista/","bylina | poloker","nervozita | nespavost | stres | bolesti_hlavy",,"uklidnujici | protizanetlive | antisepticke | relaxacni","kvet","kvet: cerven | cervenec | srpen","zahrady | pestovane_plochy | suche_strane","fialova","1","on"
"R0165","libeček lékařský","levisticum officinale","libecek_lekarsky","levisticum_officinale","https://www.brvohorik.cz/l/libecek-lekarsky/","bylina","potize_s_travenim | nadymani | nechutenstvi | zanety_mocovych_cest | otoky",,"podporuje_traveni | mocopudne | protikrecove | antisepticke | stimulacni","koren | list | semeno","koren: zari | rijen ; list: kveten | cerven | cervenec ; semeno: srpen | zari","zahrady | pestovane_plochy","zluta","1","on"
"R0166","lichořeřišnice větší","tropaeolum majus","lichorerisnice_vetsi","tropaeolum_majus","https://www.brvohorik.cz/l/lichorerisnice-vetsi/","bylina","zanety_mocovych_cest | nachlazeni | infekce",,"antibakterialni | protizanetlive | podporuje_imunitu | dezinfekcni","list | kvet | semeno","list: kveten | cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen ; semeno: srpen | zari","zahrady | pestovane_plochy","oranzova | cervena | zluta","1","on"
"R0167","lilek černý","solanum nigrum","lilek_cerny","solanum_nigrum","https://www.brvohorik.cz/l/lilek-cerny/","bylina",,,,"plod | nat","nat: cerven | cervenec | srpen ; plod: srpen | zari","rumiste | zahrady | pole","bila","3","on"
"R0168","lipnice luční","poa pratensis","lipnice_lucni","poa_pratensis","https://www.brvohorik.cz/l/lipnice-lucni/","bylina",,,,"nat","nat: kveten | cerven | cervenec","louky | travniky | pastviny","zelena","1","on"
"R0169","lnice květel","linaria vulgaris mill.","lnice_kvetel","linaria_vulgaris_mill.","https://www.brvohorik.cz/l/lnice-kvetel/","bylina","jaterni_potize | potize_zlucniku | kozni_problemy",,"zlucopudne | protizanetlive | detoxikacni","nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","louky | rumiste | u_cest","zluta","2","on"
"R0170","locika kompasová","lactuca serriola","locika_kompasova","lactuca_serriola","https://www.brvohorik.cz/l/locika-kompasova/","bylina",,,,"nat | list","nat: cerven | cervenec | srpen ; list: kveten | cerven","rumiste | pole | u_cest","zluta","2","on"
"R0171","lomikámen trojprstý","saxifraga tridactylites","lomikamen_trojprsty","saxifraga_tridactylites","https://www.brvohorik.cz/l/lomikamen-trojprsty/","bylina",,,,"nat","nat: duben | kveten","skaly | zdi | suche_strane","bila","1","on"
"R0172","lomikámen zrnatý","saxifraga granulata","lomikamen_zrnaty","saxifraga_granulata","https://www.brvohorik.cz/l/lomikamen-zrnaty/","bylina",,,,"koren | nat","nat: kveten | cerven ; koren: zari | rijen","louky | pastviny | suche_strane","bila","1","on"
"R0173","lopuch plstnatý","arctium tomentosum","lopuch_plstnaty","arctium_tomentosum","https://www.brvohorik.cz/l/lopuch-plstnaty/","bylina",,,,"koren | list","koren: zari | rijen ; list: kveten | cerven","rumiste | louky | u_cest","fialova","1","on"
"R0174","lopuch větší","arctium lappa","lopuch_vetsi","arctium_lappa","https://www.brvohorik.cz/l/lopuch-vetsi/","bylina","kozni_problemy | akne | ekzemy | jaterni_potize | potize_s_travenim",,"detoxikacni | cisti_krev | protizanetlive | podporuje_cinnost_jater","koren | list","koren: zari | rijen ; list: kveten | cerven","rumiste | u_cest | louky","fialova","1","on"
"R0175","lotos indický","nelumbo nucifera","lotos_indicky","nelumbo_nucifera","https://www.brvohorik.cz/l/lotos-indicky/","bylina","stres | nervozita | nespavost | potize_s_travenim",,"uklidnujici | tonizacni | podporuje_traveni | antioxidantni","semeno | koren | kvet","kvet: cerven | cervenec | srpen ; semeno: srpen | zari ; koren: zari | rijen","vodni_plochy | pestovane_plochy","ruzova | bila","1","on"
"R0176","loubinec trojlaločný","parthenocissus tricuspidata","loubinec_trojlalocny","parthenocissus_tricuspidata","https://www.brvohorik.cz/l/loubinec-trojlalocny/","liana",,,,"list","list: kveten | cerven | cervenec","zdi | ploty | zahrady","zelena","2","on"
"R0177","lípa srdčitá","tilia cordata","lipa_srdcita","tilia_cordata","https://www.brvohorik.cz/l/lipa-srdcita/","strom","nachlazeni | kasel | horecka | nervozita",,"potopudne | protizanetlive | uklidnujici | expektoracni","kvet","kvet: cerven | cervenec","lesy | aleje | parky","zluta | bila","1","on"
"R0179","líska obecná","corylus avellana","líska_obecna","corylus_avellana","https://www.brvohorik.cz/l/líska-obecná/","poloker | strom","prujem | zanety_dutiny_ustni | krvaceni_z_dasni | kozni_problemy | rany",,"svíravé | hojive | protizanetlive | zastavuje_krvaceni","list | kura | plod","list: kveten | cerven ; kura: brezen | duben ; plod: zari | rijen","lesy | krovinne_porosty | zahrady | meze","zluta","1","on"
"R0180","mahonie cesmínolistá","mahonia aquifolium","mahonie_cesminolista","mahonia_aquifolium","https://www.brvohorik.cz/l/mahonie-cesminolista/","ker","kozni_problemy | ekzemy | psoriaza | jaterni_potize",,"protizanetlive | detoxikacni | antibakterialni | podporuje_cinnost_jater","kura | koren","kura: brezen | duben ; koren: zari | rijen","zahrady | parky | krovinne_porosty","zluta","2","on"
"R0181","majoránka zahradní","origanum majorana","majoranka_zahradni","origanum_majorana","https://www.brvohorik.cz/l/majoranka-zahradni/","bylina","potize_s_travenim | nadymani | kasel | nachlazeni",,"podporuje_traveni | protikrecove | antisepticke | protizanetlive","nat","nat: cerven | cervenec | srpen","zahrady | pestovane_plochy","bila | ruzova","1","on"
"R0182","mandragora lékařská","mandragora officinalis","mandragora_lekarska","mandragora_officinalis","https://www.brvohorik.cz/l/mandragora-lekarska/","bylina",,,,"koren | list | plod","koren: zari | rijen ; list: jaro ; plod: leto","teple_oblasti | sucha_stanoviste","fialova","3","on"
"R0183","maralí kořen","rhaponticum carthamoides","marali_koren","rhaponticum_carthamoides","https://www.brvohorik.cz/l/marali-koren/","bylina","unava | vycerpani | snizena_vykonnost | oslabená_imunita",,"adaptogenni | posilujici | tonizacni | zlepsuje_vykonnost","koren","koren: zari | rijen","horske_oblasti | pestovane_plochy","fialova","1","on"
"R0184","marhaník granátový","punica granatum","marhanik_granatovy","punica_granatum","https://www.brvohorik.cz/l/marhanik-granatovy/","ker | strom","prujem | zanety_dutiny_ustni | oslabená_imunita",,"svíravé | protizanetlive | antioxidantni | posilujici","plod | kura","plod: zari | rijen | listopad ; kura: brezen | duben","teple_oblasti | pestovane_plochy | zahrady","cervena | oranzova","1","on"
"R0185","marulka klinopád","clinopodium vulgare","marulka_klinopad","clinopodium_vulgare","https://www.brvohorik.cz/l/marulka-klinopad/","bylina","kasel | nachlazeni | potize_s_travenim",,"protizanetlive | antisepticke | podporuje_traveni | expektoracni","nat | kvet","nat: cerven | cervenec | srpen ; kvet: cerven | cervenec | srpen","suche_louky | lesni_okraje | u_cest","ruzova | fialova","1","on"
"R0186","tymián obecný","thymus vulgaris","tymian_obecny","thymus_vulgaris","https://www.brvohorik.cz/l/tymian-obecny/","bylina | poloker","kasel | nachlazeni | zanet_prudusek | potize_s_travenim | nadymani",,"antisepticke | protizanetlive | expektoracni | podporuje_traveni | antibakterialni","nat","nat: cerven | cervenec | srpen","zahrady | pestovane_plochy | suche_strane","fialova","1","on"
"R0187","mateřídouška obecná","thymus serpyllum","materidouska_obecna","thymus_serpyllum","https://www.brvohorik.cz/l/materidouska-obecna/","bylina","kasel | nachlazeni | zanet_prudusek | potize_s_travenim | nadymani | prujem",,"antisepticke | protizanetlive | expektoracni | podporuje_traveni | protikrecove | antibakterialni","nat","nat: cerven | cervenec | srpen","suche_louky | strane | pisky | pastviny","ruzova | fialova","1","on"
"R0188","mařinka vonná","asperula odorata","marinka_vonna","asperula_odorata","https://www.brvohorik.cz/l/marinka-vonna/","bylina","nespavost | nervozita | potize_s_travenim",,"uklidnujici | protikrecove | podporuje_traveni | aromaticke","nat","nat: duben | kveten | cerven","listnate_lesy | stinne_lesy","bila","2","on"
"R0189","maří list balzámový","balsamita major","mari_list_balsamovy","balsamita_major","https://www.brvohorik.cz/l/mari-list-balsamovy/","bylina","potize_s_travenim | nadymani",,"podporuje_traveni | protikrecove | protizanetlive","list","list: kveten | cerven | cervenec | srpen","zahrady | pestovane_plochy","bila | zluta","2","on"
"R0190","meduňka lékařská","melissa officinalis","medunka_lekarska","melissa_officinalis","https://www.brvohorik.cz/l/medunka-lekarska/","bylina","nespavost | nervozita | stres | uzkost | potize_s_travenim | nadymani",,"uklidnujici | sedativni | protikrecove | podporuje_traveni | antivirove","list | nat","list: kveten | cerven | cervenec | srpen ; nat: cerven | cervenec | srpen","zahrady | pestovane_plochy","bila","1","on"
"R0191","medvědice lékařská","arctostaphylos uva-ursi","medvedice_lekarska","arctostaphylos_uva-ursi","https://www.brvohorik.cz/l/medvedice-lekarska/","ker","zanety_mocovych_cest | zanet_mocoveho_mechyre | bakterialni_infekce_mocovych_cest",,"antisepticke | protizanetlive | mocopudne | dezinfekcni_na_mocove_cesty","list","list: duben | kveten | zari | rijen","horske_oblasti | vresoviste | borove_lesy","ruzova | bila","2","on"
"R0192","mléč drsný","sonchus asper","mlec_drsny","sonchus_asper","https://www.brvohorik.cz/l/mlec-drsny/","bylina","potize_s_travenim | nechutenstvi | zanety",,"podporuje_traveni | protizanetlive | detoxikacni","list | nat","list: duben | kveten | cerven ; nat: kveten | cerven | cervenec","rumiste | pole | zahrady | u_cest","zluta","1","on"
"R0193","mléč rolní","sonchus arvensis","mlec_rolni","sonchus_arvensis","https://www.brvohorik.cz/l/mlec-rolni/","bylina","potize_s_travenim | nechutenstvi | zanety",,"podporuje_traveni | protizanetlive | detoxikacni","list | nat","list: duben | kveten | cerven ; nat: kveten | cerven | cervenec","pole | rumiste | louky | u_cest","zluta","1","on"
"R0194","mléč zelinný","sonchus oleraceus","mlec_zelinny","sonchus_oleraceus","https://www.brvohorik.cz/l/mlec-zelinny/","bylina","potize_s_travenim | nechutenstvi | zanety",,"podporuje_traveni | protizanetlive | detoxikacni","list | nat","list: duben | kveten | cerven ; nat: kveten | cerven | cervenec","pole | rumiste | zahrady | u_cest","zluta","1","on"
"R0195","mochna nátržník","potentilla erecta","mochna_natrznik","potentilla_erecta","https://www.brvohorik.cz/l/mochna-natrznik/","bylina","prujem | zanety_traviciho_traktu | zaludecni_potize | zanety_dutiny_ustni | krvaceni_z_dasni",,"svíravé | protizanetlive | zastavuje_krvaceni | hojive","oddenek","oddenek: brezen | duben | zari | rijen","louky | lesni_okraje | pastviny | vlhke_pudy","zluta","1","on"
"R0196","mochna husí","potentilla anserina","mochna_husi","potentilla_anserina","https://www.brvohorik.cz/l/mochna-husi/","bylina","prujem | krece_v_brise | menstruační_krece | zanety_traviciho_traktu | zanety_dutiny_ustni | krvaceni_z_dasni",,"svíravé | protikrecove | protizanetlive | hojive | zastavuje_krvaceni","nat | koren","nat: kveten | cerven | cervenec | srpen ; koren: brezen | duben | rijen | listopad","louky | pastviny | u_cest | travniky | vlhka_stanoviste","zluta","1","on"
"R0197","mochna stříbrná","potentilla argentea","mochna_stribrna","potentilla_argentea","https://www.brvohorik.cz/l/mochna-stribrna/","bylina",,,,"nat | list","nat: kveten | cerven | cervenec ; list: kveten | cerven","suche_louky | strane | pisky","zluta","1","on"
"R0198","mochyně peruánská","physalis peruviana","mochyne_peruanska","physalis_peruviana","https://www.brvohorik.cz/l/mochyně-peruánská/","bylina","oslabená_imunita | nedostatek_vitaminu | potize_s_travenim",,"posilujici | vitaminizacni | antioxidantni | podporuje_traveni","plod","plod: srpen | zari | rijen","pestovane_plochy | zahrady","zluta","1","on"
"R0199","mochyně židovská","alkekengi officinarum","mochyne_zidovska","alkekengi_officinarum","https://www.brvohorik.cz/l/mochyne-zidovska/","bylina",,,,"plod","plod: zari | rijen","zahrady | krovinne_porosty","bila","2","on"
"R0200","modřenec arménský","muscari armeniackum","modrenec_armensky","muscari_armeniacum","https://www.brvohorik.cz/l/modrenec-armensky/","bylina",,,,"kvet","kvet: brezen | duben","zahrady | parky","modra","1","on"
"R0201","modřín opadavý","larix decidua","modrin_opadavy","larix_decidua","https://www.brvohorik.cz/l/modrin-opadavy/","strom","nachlazeni | kasel | zanety_dychacich_cest",,"antisepticke | protizanetlive | expektoracni","pryskyrice | jehlice","pryskyrice: celorocne ; jehlice: kveten | cerven","hory | lesy","zluta",,"on"
"R0202","mokřýš střídavolistý","chrysosplenium alternifolium","mokrys_stridavolisty","chrysosplenium_alternifolium","https://www.brvohorik.cz/l/mokrys-stridavolisty/","bylina",,,,"nat","nat: duben | kveten","vlhke_lesy | brehy_potoku | stinne_lokality","zluta","1","on"
"R0203","morušovník","morus","morusovnik","morus","https://www.brvohorik.cz/l/morusovnik/","strom","cukrovka | potize_s_travenim | vysoky_cholesterol",,"snizuje_hladinu_cukru_v_krvi | podporuje_traveni | antioxidantni | snizuje_cholesterol","plod | list","plod: cerven | cervenec ; list: kveten | cerven","zahrady | sady | pestovane_plochy","bila | zelena","1","on"
"R0204","mrkev divoká","daucus carota","mrkev_divoka","daucus_carota","https://www.brvohorik.cz/l/mrkev-divoka/","bylina","potize_s_travenim | nadymani | krece_v_brise | paraziti | onemocneni_mocovych_cest | ledvinove_kameny",,"mocopudne | podporuje_traveni | protikrecove | antiparaziticke | cisti_mocove_cesty","koren | semeno | kvet","koren: zari | rijen ; semeno: srpen | zari","louky | pole | okraje_cest | suche_strane","bila","2","on"
"R0205","muchomůrka červená","amanita muscaria","muchomurka_cervena","amanita_muscaria","https://www.brvohorik.cz/l/muchomurka-cervena/","houba",,,,"plodnice","plodnice: srpen | zari | rijen","lesy | pod_brizami | pod_smrky","cervena | bila","3","on"
"R0206","muchomůrka růžovka","amanita rubescens","muchomurka_ruzovka","amanita_rubescens","https://www.brvohorik.cz/l/muchomurka-ruzovka/","houba",,,,"plodnice","plodnice: cervenec | srpen | zari | rijen","lesy | smisené_lesy | jehlicnate_lesy",,"2","on"
"R0207","mydlice lékařská","saponaria officinalis","mydlice_lekarska","saponaria_officinalis","https://www.brvohorik.cz/l/mydlice-lekarska/","bylina","kasel | nachlazeni | zanet_prudusek | kozni_problemy | ekzemy",,"expektoracni | protizanetlive | cisti_pokozku | podporuje_vykašlavani","koren | nat","koren: zari | rijen ; nat: cerven | cervenec | srpen","u_cest | brehy_vod | zahrady","ruzova | bila","2","on"
"R0208","myrhovník","commiphora","myrhovnik","commiphora","https://www.brvohorik.cz/l/myrhovnik/","ker","zanety_dutiny_ustni | zanety_kuze | rany",,"antisepticke | protizanetlive | hojive | stahujici","pryskyrice","pryskyrice: celorocne","suche_stanoviste | pestovane_plochy","bila | zluta","2","on"
"R0209","mák setý","papaver somniferum","mak_sety","papaver_somniferum","https://www.brvohorik.cz/l/mak-sety/","bylina","nespavost | bolest | kasel | prujem",,"sedativni | analgeticke | antitusicke | spasmolyticke","semeno | makovice","semeno: cervenec | srpen ; makovice: cervenec | srpen","pole | pestovane_plochy","bila | ruzova | fialova","3","on"
"R0210","mák vlčí","papaver rhoeas","mak_vlci","papaver_rhoeas","https://www.brvohorik.cz/l/mak-vlci/","bylina","kasel | nachlazeni | nespavost | nervozita",,"uklidnujici | sedativni | expektoracni | protizanetlive","kvet","kvet: kveten | cerven | cervenec","pole | u_cest | rumiste","cervena","2","on"
"R0211","máta peprná","mentha piperita","mata_peprna","mentha_piperita","https://www.brvohorik.cz/l/mata-peprna/","bylina","potize_s_travenim | nadymani | krece_v_brise | nevolnost | bolesti_hlavy | nachlazeni | kasel",,"podporuje_traveni | protikrecove | protizanetlive | antisepticke | chladive | analgeticke | osvezujici","nat | list","nat: cerven | cervenec | srpen ; list: kveten | cerven | cervenec | srpen","zahrady | pestovane_plochy | vlhka_stanoviste","fialova | ruzova","1","on"
